sample,cg05897963,cg14498592,cg09077862,cg03461110,cg10036013,cg15896356,cg26667395,cg19861824,cg05979118,cg21141024,cg17240135,cg05648964,cg03811629,cg17913347,cg25732104,cg06946838,cg21178254,cg11541547,cg23752752,cg06212582,cg25149125,cg18546840,cg21547690,cg09507567,cg04907244,cg03191045,cg07759247,cg18836258,cg03577433,cg08852963,cg03184410,cg13429194,cg01269718,cg18663033,cg02797195,cg09129050,cg12954512,cg25331250,cg20779334,cg23713520,cg00208274,cg25663755,cg01832712,cg04415270,cg05445090,cg07342322,cg19815271,cg05516489,cg06206957,cg20415486,cg09011473,cg25185947,cg26166817,cg25470148,cg24112733,stage
TCGA-AC-A7VB-01A,0.339193865,0.533818583,0.914827603,0.087640578,0.068258702,0.956539027,0.070222978,0.103060042,0.533818583,0.709733627,0.305589487,0.84139718,0.789597769,0.214611353,0.623363192,0.482159386,0.526926519,0.147091645,0.060921225,0.86947519,0.342963996,0.533818583,0.868157739,0.114771868,0.788440725,0.769069235,0.905467442,0.139411044,0.808209147,0.174382247,0.533818583,0.533818583,0.711432954,0.683609297,0.930709154,0.533818583,0.94315468,0.193805497,0.757012408,0.783823009,0.131931079,0.829379819,0.091419105,0.89704206,0.863191943,0.754293674,0.911230251,0.742646458,0.448449772,0.044658992,0.533818583,0.533818583,0.33201745,0.912792541,0.105390457,Early
TCGA-3C-AALI-01A,0.684365578,0.08481726,0.66738954,0.255935725,0.331645997,0.501473814,0.670548298,0.220592517,0.501473814,0.639445607,0.438743523,0.4168593,0.615922078,0.246878732,0.57440212,0.489837868,0.452156835,0.501473814,0.226828943,0.899473766,0.883925257,0.501473814,0.793254412,0.219808994,0.157342363,0.248718422,0.072347883,0.637951083,0.58883438,0.256190646,0.636027094,0.501473814,0.523427203,0.137697584,0.458251376,0.876898757,0.68516236,0.501473814,0.637839156,0.650980859,0.441316087,0.585221848,0.358038749,0.711797595,0.501473814,0.657002465,0.675087343,0.611614576,0.617929548,0.305154475,0.824026747,0.501473814,0.394069717,0.771835944,0.235672635,Early
TCGA-EW-A2FS-01A,0.497965744,0.298453368,0.824277806,0.277662461,0.250063361,0.926177911,0.12770073,0.286650944,0.846234201,0.537577554,0.384472338,0.717053908,0.515172975,0.431177656,0.718892948,0.320366549,0.572040021,0.731104897,0.193101867,0.918867318,0.500236391,0.382186657,0.592640994,0.311278897,0.350082645,0.036382304,0.045612647,0.412489551,0.753135323,0.297834266,0.651887364,0.729159192,0.317353714,0.661184897,0.788864561,0.761621548,0.627342642,0.588099984,0.525822474,0.439943332,0.356790331,0.149676191,0.398487008,0.506643682,0.943779222,0.622229526,0.549166348,0.470008401,0.569548904,0.287645757,0.788660198,0.778016234,0.882228372,0.619542242,0.251869928,Early
TCGA-BH-A0B8-01A,0.757963418,0.549290427,0.187893212,0.51957487,0.487855288,0.914664042,0.392930316,0.229987944,0.549290427,0.273601227,0.905418079,0.781156314,0.788329634,0.386101536,0.858510317,0.309552217,0.474601852,0.549290427,0.430554962,0.847903224,0.699004066,0.163493341,0.389744895,0.158930078,0.384862597,0.626765068,0.063041976,0.102187331,0.882681413,0.25661093,0.806033529,0.757935983,0.43082443,0.889652632,0.836867754,0.826830166,0.852721846,0.131654388,0.913285508,0.637045417,0.484683196,0.081907811,0.389485786,0.827554243,0.549290427,0.147790376,0.850136084,0.603923887,0.835082751,0.621200422,0.549290427,0.549290427,0.831963374,0.850132533,0.034598679,Early
TCGA-D8-A1J9-01A,0.708760179,0.264102524,0.788089805,0.483781029,0.537986766,0.843080639,0.324764366,0.260732437,0.724942607,0.299990223,0.775553922,0.886447716,0.593398419,0.36969186,0.279037857,0.640108958,0.291308409,0.369384149,0.374475711,0.924655402,0.956737647,0.238223036,0.652116148,0.340152991,0.35652525,0.378009842,0.038586531,0.332943338,0.849832503,0.350034781,0.533364645,0.370539094,0.515961383,0.724244681,0.904945053,0.688167697,0.805445938,0.911042181,0.793085701,0.548759178,0.431355212,0.256099509,0.283189389,0.567009137,0.922931373,0.581280556,0.79404368,0.571798775,0.15842725,0.568768311,0.532113591,0.533364645,0.49866508,0.542658463,0.0643399,Early
TCGA-A7-A426-01A,0.475747131,0.737604092,0.537390938,0.412226615,0.429918203,0.741935638,0.323485596,0.368609491,0.824307765,0.394335407,0.558762054,0.649012517,0.533897617,0.59904714,0.638931914,0.129574174,0.505306355,0.857005002,0.363791274,0.929868887,0.610091426,0.55353879,0.347280584,0.560287547,0.475734774,0.04081566,0.040400311,0.397851036,0.637395004,0.593669115,0.853066607,0.684239913,0.056325257,0.664045197,0.714588209,0.908438694,0.474745224,0.890010365,0.558753185,0.377382548,0.505084989,0.181704937,0.410653648,0.475875874,0.933079731,0.532932142,0.485114868,0.461935496,0.764665688,0.541244869,0.921774997,0.741126722,0.732013521,0.5347275,0.475143143,Late
TCGA-E2-A1BC-01A,0.58436352,0.547835476,0.575480458,0.545021138,0.559614932,0.73295519,0.36856546,0.322131845,0.824067271,0.550992058,0.525380951,0.627411656,0.440632349,0.716590724,0.80359438,0.123590069,0.334210316,0.631626562,0.495411021,0.916744787,0.512052506,0.305367682,0.582194137,0.795229772,0.455072433,0.034343792,0.114189647,0.317203132,0.570770889,0.637914451,0.547835476,0.568672973,0.204415521,0.724431007,0.905878059,0.887124106,0.544401368,0.851413203,0.606747461,0.250499427,0.700318541,0.182524409,0.184475766,0.50418628,0.933905642,0.764122603,0.858870836,0.487816126,0.213316479,0.238404898,0.547835476,0.798810211,0.981380007,0.560411368,0.532595334,Early
TCGA-BH-A0BJ-11A,0.214365244,0.9093307,0.579638798,0.69910036,0.737439816,0.84879945,0.19422986,0.629867421,0.880042405,0.085737022,0.814392143,0.703130191,0.283670076,0.561312843,0.451808998,0.106356895,0.04435049,0.90814029,0.695057347,0.876959818,0.488021273,0.783525073,0.061640631,0.695430357,0.408258517,0.020607857,0.047519208,0.651165169,0.433249576,0.580623525,0.822471977,0.798026644,0.062489373,0.26402797,0.419339845,0.88174029,0.259271236,0.501794346,0.263189256,0.32881353,0.852242737,0.1741414,0.553599263,0.167115143,0.881453085,0.137341529,0.461010647,0.119925119,0.200266335,0.938752622,0.884712563,0.501794346,0.55902336,0.609217595,0.563157442,Early
TCGA-BH-A0BJ-01A,0.547743815,0.48675534,0.45568631,0.405430018,0.327247932,0.876252359,0.135533164,0.453063512,0.737702104,0.361538601,0.757988548,0.642392824,0.343819142,0.474352992,0.711341516,0.170537527,0.190060516,0.516296868,0.272945373,0.920594336,0.487644123,0.533636824,0.082496838,0.48675534,0.324809394,0.027994925,0.086133122,0.52983912,0.823419882,0.3234775,0.757161492,0.621284247,0.130417419,0.638692949,0.678743269,0.664228276,0.479931369,0.91358565,0.559236121,0.247662106,0.453023957,0.117483316,0.534093086,0.182152267,0.861325283,0.516902678,0.507671489,0.168804939,0.1334487,0.475465154,0.800851045,0.810599326,0.8274946,0.82098168,0.37681342,Early
TCGA-AO-A0JL-01A,0.473122491,0.169981803,0.364722484,0.521902083,0.568321488,0.95072927,0.114249955,0.17972721,0.496121031,0.123279674,0.894743801,0.191514749,0.583875651,0.101531892,0.871933617,0.275739138,0.294556556,0.496121031,0.486861276,0.496121031,0.987757995,0.496121031,0.079192899,0.616456915,0.737633656,0.708569548,0.039513919,0.18211045,0.643597502,0.247769513,0.786786771,0.496121031,0.043422209,0.751379893,0.629758172,0.875793357,0.901878566,0.496121031,0.160831602,0.867812617,0.684069332,0.82081708,0.705504074,0.672248534,0.496121031,0.103120035,0.132305919,0.708846156,0.181848117,0.961605703,0.912938237,0.496121031,0.332266608,0.299444061,0.375615862,Late
TCGA-AC-A5XS-01A,0.585072759,0.377712508,0.445806564,0.400350806,0.41851682,0.954589961,0.160849207,0.442596078,0.800779839,0.069860505,0.70214403,0.561351288,0.4995864,0.594236739,0.756941213,0.531941647,0.464977674,0.690467481,0.333056895,0.915324012,0.756857014,0.475300102,0.490804344,0.258471802,0.218443259,0.075901125,0.044656599,0.493457546,0.716695341,0.300676728,0.819106695,0.730459447,0.114799795,0.515382889,0.852442017,0.911709747,0.222746578,0.430268039,0.640865226,0.32383496,0.493354978,0.094972418,0.215430093,0.43202017,0.923148934,0.281062611,0.651804414,0.486284859,0.603259212,0.467386035,0.862765013,0.668937394,0.645248699,0.724680349,0.248450451,Early
TCGA-AR-A1AV-01A,0.380136579,0.522124272,0.816858185,0.141268181,0.102969262,0.877226552,0.522124272,0.522124272,0.522124272,0.885347854,0.131426683,0.522124272,0.472679224,0.522124272,0.905953518,0.093357875,0.182664426,0.522124272,0.065069876,0.522124272,0.959577567,0.522124272,0.184878532,0.522124272,0.682550707,0.05224492,0.522124272,0.522124272,0.838215184,0.244274826,0.522124272,0.522124272,0.733547929,0.906168094,0.93194779,0.522124272,0.897119235,0.522124272,0.606265642,0.853364951,0.171038648,0.114670098,0.050162519,0.916126586,0.898274682,0.552265824,0.859361103,0.845289415,0.070806769,0.092029287,0.522124272,0.522124272,0.982503988,0.703186195,0.117769344,Early
TCGA-OL-A6VR-01A,0.147757397,0.877555863,0.791740245,0.228619208,0.260671744,0.805463953,0.088723994,0.215768354,0.496397248,0.852531553,0.57502216,0.603330328,0.297589966,0.363031737,0.634809485,0.095458415,0.47710854,0.709232947,0.19876531,0.919255788,0.53918685,0.496397248,0.250565686,0.671131732,0.46432816,0.049331072,0.123064637,0.208463057,0.885738029,0.432642708,0.802591141,0.496397248,0.093303799,0.840064355,0.835928638,0.496397248,0.220939258,0.496397248,0.779044873,0.579355013,0.211725096,0.371161433,0.487722824,0.303293449,0.875336166,0.549379531,0.52854954,0.32213236,0.88193746,0.103599321,0.793455987,0.735407879,0.622262802,0.605382148,0.510400389,Early
TCGA-AC-A2QJ-01A,0.296688007,0.588943906,0.743543386,0.359476594,0.468511336,0.821196814,0.10604639,0.31693529,0.690428665,0.055962595,0.47482007,0.700710636,0.297547062,0.471518163,0.572463318,0.054830767,0.377091406,0.805994264,0.321517896,0.928137379,0.783293855,0.512942047,0.118925516,0.452790177,0.139229223,0.022731452,0.029850439,0.480355045,0.618112398,0.264055795,0.930119186,0.895322909,0.090913843,0.085178914,0.624579261,0.724405585,0.076209247,0.809461972,0.311128648,0.531918912,0.873004763,0.17698639,0.115380019,0.063965937,0.920432994,0.199827615,0.501201302,0.555488107,0.131058784,0.933466603,0.915639407,0.690155768,0.863832096,0.935813097,0.14414736,Late
TCGA-C8-A26Z-01A,0.759649553,0.073524447,0.859482182,0.165643706,0.117267043,0.944530101,0.39130636,0.13897701,0.341006548,0.705207167,0.327871673,0.323956017,0.760338127,0.340267595,0.773745408,0.741572627,0.675622392,0.459637765,0.081351708,0.933769248,0.92562072,0.150231875,0.15010956,0.377551751,0.2742372,0.52236734,0.832256474,0.154590117,0.873027255,0.164309953,0.557723543,0.559214505,0.693129428,0.878027577,0.935307972,0.557723543,0.93444737,0.270560859,0.833998152,0.843082198,0.276153107,0.814358636,0.093776778,0.89181332,0.933309705,0.710701241,0.628116835,0.808234819,0.850821969,0.0391296,0.557723543,0.557723543,0.930802204,0.903223014,0.276662475,Early
TCGA-BH-A0DD-01A,0.767753824,0.514820381,0.880546876,0.111548307,0.089358056,0.939753406,0.113733254,0.170189346,0.514820381,0.369322959,0.180121872,0.287756312,0.630088482,0.369305471,0.913119098,0.163641397,0.26415342,0.514820381,0.070248222,0.891013177,0.955953688,0.514820381,0.497053653,0.514820381,0.52709242,0.037131681,0.699520378,0.514820381,0.929522969,0.214551839,0.898719754,0.514820381,0.422823715,0.922262303,0.939983944,0.837278857,0.893355368,0.514820381,0.844022259,0.83981319,0.160949628,0.450011953,0.086387241,0.740973932,0.864153003,0.141250869,0.885684499,0.830496033,0.065731519,0.064757015,0.514820381,0.514820381,0.348756453,0.73295672,0.124068775,Early
TCGA-D8-A1JF-01A,0.628746345,0.61961647,0.645581287,0.762419183,0.864611032,0.444367077,0.107043847,0.336005114,0.819450432,0.074087712,0.626288807,0.727200717,0.526009886,0.532098622,0.810935307,0.047924008,0.532155842,0.914910665,0.777922255,0.911790594,0.466183369,0.891885718,0.252224221,0.351669726,0.168131173,0.097686822,0.0372439,0.500470327,0.797925547,0.23783482,0.864571422,0.90862138,0.19820027,0.608138437,0.804713713,0.899653043,0.665494162,0.879180623,0.709307648,0.345460115,0.906037753,0.110782333,0.327449547,0.554200709,0.912870698,0.495968055,0.72649874,0.514740213,0.753066206,0.843901539,0.653693359,0.671221879,0.558244732,0.637113368,0.067384671,Late
TCGA-BH-A1FN-01A,0.323200764,0.054926265,0.478869364,0.145478881,0.125607193,0.934592913,0.408027417,0.436478,0.409222097,0.166079521,0.523711265,0.276568943,0.336370456,0.217442676,0.763273429,0.12463256,0.225389463,0.802162736,0.092343572,0.919654557,0.943632088,0.227759144,0.126393227,0.488757451,0.084143345,0.464605417,0.056308933,0.235902396,0.808082374,0.164279562,0.409222097,0.409222097,0.033956396,0.609367144,0.228665021,0.871063865,0.244566612,0.878964837,0.315200965,0.246727309,0.250268475,0.238876997,0.200839373,0.323117884,0.925532658,0.07047044,0.470112018,0.447373193,0.824608272,0.108334418,0.615258123,0.808739312,0.452162193,0.732046417,0.428623207,Early
TCGA-C8-A1HG-01A,0.486504087,0.334618347,0.585845587,0.346829701,0.330597944,0.821931206,0.345855075,0.221359773,0.531170256,0.386169009,0.484214401,0.792527697,0.526051538,0.515235571,0.721890477,0.706922963,0.569025864,0.82935807,0.242142136,0.9012644,0.627423284,0.531170256,0.210079215,0.728053902,0.069407998,0.331121008,0.18581295,0.298269392,0.716310076,0.48968392,0.791750666,0.531170256,0.561936904,0.618539601,0.568911053,0.858595202,0.460167952,0.531170256,0.458115765,0.376034835,0.401750966,0.574206399,0.234633243,0.410237029,0.837836472,0.628476778,0.731954618,0.480160333,0.685286965,0.318232728,0.777286645,0.531170256,0.850828312,0.531808177,0.597256591,Early
TCGA-BH-A1FN-11A,0.208728285,0.81831002,0.564901243,0.519972442,0.573663061,0.764034368,0.132079487,0.553917826,0.885617339,0.091644709,0.717930701,0.787892107,0.239712359,0.637501269,0.541199431,0.096629691,0.189037418,0.949401843,0.448232927,0.927108855,0.508133625,0.540976383,0.143614542,0.65036794,0.174852103,0.015311953,0.028330179,0.665644505,0.478669018,0.635399706,0.910123202,0.860608454,0.056375078,0.241235863,0.428080664,0.87846829,0.212909721,0.918960114,0.320252267,0.360375556,0.74321825,0.159770749,0.521705268,0.160303162,0.939787029,0.188106898,0.410657982,0.136740801,0.209724809,0.907639073,0.936776006,0.904733124,0.558369429,0.50435449,0.422715851,Early
TCGA-D8-A27T-01A,0.687693268,0.081181352,0.797441668,0.324354704,0.315623128,0.948156187,0.091808896,0.374290652,0.680514745,0.117616485,0.943618725,0.640401798,0.692306672,0.579886035,0.840444977,0.246224139,0.404291833,0.419359582,0.222379489,0.94119165,0.436141745,0.248381041,0.506205489,0.395567661,0.373372568,0.023848241,0.043665663,0.413047686,0.841470525,0.320666146,0.51908417,0.752085425,0.06796578,0.794137257,0.893103042,0.921306203,0.606419277,0.917586929,0.780438436,0.61205557,0.329352072,0.213239096,0.58078294,0.542694488,0.934595513,0.259718215,0.789961908,0.617360584,0.503940195,0.168013079,0.812119017,0.51908417,0.987986378,0.338785022,0.13666182,Late
TCGA-D8-A1JS-01A,0.861960069,0.529463242,0.565877512,0.044897569,0.054478956,0.949594479,0.061419929,0.071213106,0.529463242,0.550287153,0.865071099,0.939793067,0.790575627,0.66117703,0.857100572,0.8184483,0.804067631,0.478924899,0.047099402,0.937378452,0.22018217,0.111675143,0.235078404,0.925988027,0.492956018,0.050581116,0.038438012,0.080911486,0.936975223,0.899083291,0.791689187,0.283840442,0.275801681,0.088071263,0.92419621,0.232087662,0.890681954,0.891134994,0.863094448,0.859863221,0.093389463,0.080690246,0.872749209,0.13830059,0.919986024,0.454952242,0.119816045,0.305646064,0.607317875,0.970347511,0.343159957,0.882735574,0.225568689,0.907999236,0.687198287,Early
TCGA-E9-A1R7-01A,0.264680223,0.493845844,0.78548814,0.192594093,0.191545165,0.956424037,0.101226925,0.368558726,0.493845844,0.760320655,0.29421811,0.41049084,0.630077114,0.463980449,0.68068881,0.432016279,0.641797143,0.424625538,0.148810551,0.88754247,0.879855755,0.258396827,0.144455049,0.467982665,0.622542634,0.054607635,0.042993441,0.440594159,0.826131605,0.221297958,0.588781789,0.37588099,0.432878489,0.329733363,0.839636998,0.865725704,0.382061283,0.882494058,0.428707573,0.64979918,0.250183878,0.128729438,0.425660537,0.616114858,0.925813472,0.829303729,0.579065763,0.579928571,0.738117824,0.2006268,0.469238455,0.801545366,0.501979948,0.568281765,0.189596915,Early
TCGA-A2-A0YH-01A,0.216960701,0.176686968,0.66417292,0.349995578,0.438247517,0.680662504,0.170392385,0.35991621,0.362117526,0.066605265,0.362117526,0.521034117,0.256002736,0.703140824,0.540035689,0.052593437,0.14302018,0.362117526,0.274471507,0.90132502,0.742592289,0.503749632,0.026263039,0.309732731,0.054203556,0.025180409,0.039616474,0.377181226,0.362117526,0.308552533,0.362117526,0.362117526,0.082361485,0.191326542,0.859014498,0.362117526,0.55326528,0.834612182,0.40586304,0.182864408,0.517604556,0.087873404,0.141826473,0.562459292,0.362117526,0.185862592,0.476681654,0.531364511,0.229002843,0.418941106,0.362117526,0.362117526,0.52343199,0.551589771,0.057007579,Late
TCGA-A7-A5ZV-01A,0.568631884,0.738125514,0.77803513,0.788914165,0.8966767,0.919699733,0.468398831,0.721677231,0.627500868,0.064658352,0.944671116,0.786491313,0.625753531,0.774175182,0.384014938,0.058998046,0.295373603,0.802354037,0.817180658,0.627500868,0.403770957,0.950257631,0.647107996,0.287513807,0.427157269,0.085341328,0.049152926,0.229032826,0.725499794,0.704553378,0.86023197,0.924699257,0.06789789,0.831334483,0.855124063,0.903187077,0.910269626,0.9396041,0.187903595,0.793083904,0.946675105,0.627500868,0.314451974,0.731210568,0.879792451,0.257522386,0.33469087,0.754197185,0.692520339,0.963442649,0.882786571,0.627500868,0.98707714,0.923855584,0.117767607,Early
TCGA-EW-A423-01A,0.768042275,0.401665636,0.838519302,0.179475248,0.112143947,0.937418088,0.066094432,0.197230419,0.444850823,0.098028958,0.290854441,0.410420459,0.525352436,0.268886583,0.851379402,0.073195872,0.334146248,0.30697156,0.134415583,0.935360858,0.716908932,0.155576748,0.801370889,0.081497714,0.504627879,0.035959518,0.053076528,0.19635146,0.858272929,0.155174237,0.371734796,0.444850823,0.641530982,0.813906819,0.890018831,0.444850823,0.872731885,0.89426593,0.635797189,0.496017894,0.219905516,0.11611103,0.065592052,0.328625033,0.95052261,0.652253509,0.615595008,0.759474552,0.230785635,0.090929237,0.284054649,0.636877977,0.397396417,0.811860366,0.067836283,Early
TCGA-C8-A26Y-01A,0.56146852,0.447049147,0.735974043,0.584363448,0.621436854,0.873112677,0.116187539,0.283761089,0.571427163,0.375210969,0.906228964,0.821974498,0.583798087,0.497512263,0.383206799,0.053746871,0.439551047,0.808926297,0.507212946,0.925829349,0.666178819,0.434527771,0.169058123,0.266663273,0.347625158,0.521429249,0.041428758,0.459198639,0.777251581,0.32201765,0.864860716,0.721072273,0.081474188,0.360909063,0.881219045,0.543123388,0.301972338,0.237087362,0.669345669,0.602122144,0.871808327,0.638060155,0.271104766,0.48018584,0.923922995,0.724479127,0.581612675,0.476348024,0.279507352,0.942153869,0.726065953,0.543123388,0.83069361,0.874371667,0.34180484,Early
TCGA-OL-A66H-01A,0.524458247,0.550382916,0.897416926,0.253820658,0.269797281,0.729246011,0.166734188,0.268521975,0.698255246,0.642130727,0.63704393,0.312906989,0.41302609,0.402852683,0.862035619,0.057811748,0.365180979,0.498850765,0.251045014,0.947991,0.649944655,0.374385697,0.136641733,0.292069743,0.173315504,0.403589651,0.041370143,0.319669318,0.843032323,0.279104058,0.877270799,0.48814287,0.204367433,0.100473154,0.878079018,0.789108466,0.668138955,0.715650691,0.750098925,0.562227844,0.341593503,0.119295226,0.539162433,0.170727326,0.940715508,0.725624954,0.847844889,0.601876591,0.512584654,0.263424052,0.768294583,0.733718805,0.985647858,0.359256896,0.129910879,Early
